"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","trophic_guild_predicted","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwa_sd","lwb_m","lwb_sd","h_m","r_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Kyphosidae","Girella freminvillii","Girella_freminvillii",0.14968082131693,0.0116032943845251,36.6865670760196,0.854358922469835,10.1090140235316,0.257809729647827,4.18114673098932,0.22428499326126,34.5496457026802,2.06019019366055,7.22284035541996,0.489153341376588,1.2795458093503,0.153502822252422,7,0.760813268465822,0.0371821454477927,0.00210809697440312,0.00123865904329826,1.70100910806122,0.01514,0.0095969387755102,3.06,0.10204081632653,2,2.86011055555556,24,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Kyphosidae","Girella stuebeli","Girella_stuebeli",0.242914605568176,0.0213743228543611,36.692450633641,0.854730047702464,10.111465686144,0.257909007643767,4.17961744189409,0.224371735325973,32.3638223613252,1.39753354567991,6.08248523775442,0.315677066297597,1.12725467071977,0.0968686104283025,7,0.760813268465822,0.0371821454477927,0.00210809697440312,0.00123865904329826,1.70100910806122,0.01514,0.0095969387755102,3.06,0.10204081632653,2,2.86011055555556,24,24,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.204227879540166,0.0714664146628799,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00210809697440312,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,24,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.20860071698556,0.0727382072226839,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00227741717924909,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.213101492301881,0.0741492140575714,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00245906656057178,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.217734519928437,0.0757087605099737,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00265384712892864,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.222504277447127,0.0774263464274002,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00286260654052456,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gnathodentex aureolineatus","Gnathodentex_aureolineatus",0.227415412329372,0.0793116225374626,37.0351779760402,0.691744159460604,10.5212483823907,0.194769211963305,3.91776342185736,0.187842910307188,27.8753348173126,2.08691924464112,4.46302910866527,0.520087253736638,0.732287018512444,0.152371107733591,6,0.760813268465822,0.0371821454477927,0.00308624029859915,0.00123865904329826,1.70100910806122,0.01514,0.00542857142857143,3.01,0.0765306122448981,3.65,1.97337,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus caeruleus","Gomphosus_caeruleus",0.315202804710917,0.0720924357413254,37.1266850216851,0.373875600643184,10.8493301587703,0.106050054703018,4.00537915581251,0.10161078089059,28.9691731776628,2.4966248047363,5.08959642192741,0.414271573317073,0.973093990474892,0.115635611375563,5,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.00679107311653814,0.002562767467104,2.96124891499669,0.0766506938599397,3.5,1.41145,24,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus caeruleus","Gomphosus_caeruleus",0.328865777995157,0.0745055949639201,37.1266850216851,0.373875600643184,10.8493301587703,0.106050054703018,4.00537915581251,0.10161078089059,28.9691731776628,2.4966248047363,5.08959642192741,0.414271573317073,0.973093990474892,0.115635611375563,5,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.00679107311653814,0.002562767467104,2.96124891499669,0.0766506938599397,3.5,1.41145,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus caeruleus","Gomphosus_caeruleus",0.335998352377524,0.0761216799181453,37.1266850216851,0.373875600643184,10.8493301587703,0.106050054703018,4.00537915581251,0.10161078089059,28.9691731776628,2.4966248047363,5.08959642192741,0.414271573317073,0.973093990474892,0.115635611375563,5,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.00679107311653814,0.002562767467104,2.96124891499669,0.0766506938599397,3.5,1.41145,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus caeruleus","Gomphosus_caeruleus",0.343340687786415,0.0780362112328748,37.1266850216851,0.373875600643184,10.8493301587703,0.106050054703018,4.00537915581251,0.10161078089059,28.9691731776628,2.4966248047363,5.08959642192741,0.414271573317073,0.973093990474892,0.115635611375563,5,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.00679107311653814,0.002562767467104,2.96124891499669,0.0766506938599397,3.5,1.41145,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus caeruleus","Gomphosus_caeruleus",0.350899881516659,0.0802669193947305,37.1266850216851,0.373875600643184,10.8493301587703,0.106050054703018,4.00537915581251,0.10161078089059,28.9691731776628,2.4966248047363,5.08959642192741,0.414271573317073,0.973093990474892,0.115635611375563,5,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.00679107311653814,0.002562767467104,2.96124891499669,0.0766506938599397,3.5,1.41145,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.296050145022888,0.0702797767586216,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.000982675849539486,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,21,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.302230507038268,0.0707040072903133,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00106328330447857,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,22,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.315130893164619,0.0721670593723579,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00124289681864702,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,24,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.321862942002141,0.0732471349788568,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00134272502697472,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.328791286778534,0.0745868081007843,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.0014498223004382,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.335922517117827,0.0762058039920785,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00156466149032582,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.343263470743821,0.0781229440906587,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00168774235979514,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.350821243693718,0.0803559337376276,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00181959288177205,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Gomphosus varius","Gomphosus_varius",0.358603200985124,0.0829212358186422,37.1933218273617,0.388223960279916,10.8538570875715,0.108160297603769,3.99541297137858,0.105020714571011,29.5347194211976,2.34465613961428,5.23280797758976,0.389746026411719,1.00694975564406,0.109136175290618,7,0.796121112556016,0.0319591895459325,0.00196077058700939,0.000144613064399855,2.02659261932337,0.00676,0.00253571428571429,2.96,0.0765306122448979,3.68,2.01707,30,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Gracila albomarginata","Gracila_albomarginata",0.155201820815617,0.0187477693121736,37.7171700605937,0.311554658182363,10.2238809657456,0.0892975219413018,3.79626141733246,0.0862293991668421,38.0236097655349,3.44697637601279,9.11795693878389,0.811022672757808,1.56501293841377,0.257193859278066,4,0.777608124407004,0.0419711048458044,0.00154974052828006,0.000337269417174635,2.28373325165791,0.01122,0.00606122448979592,3.05,0.0816326530612246,4.2,1.48287633333333,26,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Gracila albomarginata","Gracila_albomarginata",0.158565234361524,0.0190773095498574,37.7171700605937,0.311554658182363,10.2238809657456,0.0892975219413018,3.79626141733246,0.0862293991668421,38.0236097655349,3.44697637601279,9.11795693878389,0.811022672757808,1.56501293841377,0.257193859278066,4,0.777608124407004,0.0419711048458044,0.00167249415591422,0.000337269417174635,2.28373325165791,0.01122,0.00606122448979592,3.05,0.0816326530612246,4.2,1.48287633333333,27,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Gracila albomarginata","Gracila_albomarginata",0.162027849934974,0.0196374998871282,37.7171700605937,0.311554658182363,10.2238809657456,0.0892975219413018,3.79626141733246,0.0862293991668421,38.0236097655349,3.44697637601279,9.11795693878389,0.811022672757808,1.56501293841377,0.257193859278066,4,0.777608124407004,0.0419711048458044,0.001804057459648,0.000337269417174635,2.28373325165791,0.01122,0.00606122448979592,3.05,0.0816326530612246,4.2,1.48287633333333,28,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Gracila albomarginata","Gracila_albomarginata",0.165593034863199,0.020440140218594,37.7171700605937,0.311554658182363,10.2238809657456,0.0892975219413018,3.79626141733246,0.0862293991668421,38.0236097655349,3.44697637601279,9.11795693878389,0.811022672757808,1.56501293841377,0.257193859278066,4,0.777608124407004,0.0419711048458044,0.00194499479901761,0.000337269417174635,2.28373325165791,0.01122,0.00606122448979592,3.05,0.0816326530612246,4.2,1.48287633333333,29,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.226750815971735,0.0288212254119144,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00105039947980735,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,21,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.23152093792221,0.0281591552046968,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00113656220455151,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,22,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.246681066175609,0.0277646693333799,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00143526237112626,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.252033724436064,0.0283131516032976,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00154974052828006,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.257544494652428,0.0292576517309389,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00167249415591422,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.263218749367202,0.0306140636136728,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.001804057459648,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Grammistes sexlineatus","Grammistes_sexlineatus",0.269062065711193,0.0323859992047319,37.340111546877,0.232339934484503,10.0687745283298,0.0679981509891024,3.93522579997995,0.0623360781135075,35.3506458468049,1.77787214570802,7.59390283159026,0.430120963959491,1.48289504827265,0.134447191713035,7,0.777608124407004,0.0419711048458044,0.00194499479901761,0.000337269417174635,2.28373325165791,0.0148539459538206,0.0113175358313548,3.02780512741066,0.107766783832261,3.98,1.489165,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lethrinidae","Gymnocranius euanus","Gymnocranius_euanus",0.201413246834051,0.0723780140868213,36.711314408786,0.496658139023145,10.5669614478577,0.146067750653127,3.99987894036151,0.13790287572105,29.4731884934337,1.97743630767794,5.22750944636414,0.493178914957723,0.865300517329285,0.145538257622724,6,0.760813268465822,0.0371821454477927,0.00180345164898295,0.00123865904329826,1.70100910806122,0.01905,0.00752551020408163,2.97,0.0816326530612243,3.585,2.04027,22,45,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
